alfa 0.01
N 1000
maxNrIterations 10000
updateAsynch 1
dimX 100
yMin 0
yMax 1
dimY 10
data_begin
0 0.974963 100 0.974963 200 0.974963 300 0.974963 400 0.974963 500 0.974963 600 0.974963 700 0.974963 800 0.974963 900 0.974963 1000 0.974963 1100 0.974963 1200 0.974963 1300 0.974963 1400 0.974963 1500 0.974963 1600 0.974963 1700 0.974963 1800 0.974963 1900 0.974963 2000 0.974963 2100 0.974963 2200 0.974963 2300 0.974963 2400 0.974963 2500 0.974963 2600 0.974963 2700 0.974963 2800 0.974963 2900 0.974963 3000 0.974963 3100 0.974963 3200 0.974963 3300 0.974963 3400 0.974963 3500 0.974963 3600 0.974963 3700 0.974963 3800 0.974963 3900 0.974963 4000 0.974963 4100 0.974963 4200 0.974963 4300 0.974963 4400 0.974963 4500 0.974963 4600 0.974963 4700 0.974963 4800 0.974963 4900 0.974963 5000 0.974963 5100 0.974963 5200 0.974963 5300 0.974963 5400 0.974963 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.798233 100 0.815906 200 0.851252 300 0.857143 400 0.865979 500 0.87187 600 0.880707 700 0.883652 800 0.895434 900 0.907216 1000 0.921944 1100 0.930781 1200 0.930781 1300 0.933726 1400 0.936672 1500 0.939617 1600 0.951399 1700 0.951399 1800 0.954345 1900 0.95729 2000 0.960236 2100 0.960236 2200 0.960236 2300 0.960236 2400 0.963181 2500 0.963181 2600 0.966127 2700 0.969072 2800 0.969072 2900 0.969072 3000 0.969072 3100 0.969072 3200 0.969072 3300 0.972018 3400 0.972018 3500 0.972018 3600 0.972018 3700 0.972018 3800 0.972018 3900 0.972018 4000 0.972018 4100 0.972018 4200 0.972018 4300 0.972018 4400 0.972018 4500 0.972018 4600 0.972018 4700 0.972018 4800 0.974963 4900 0.974963 5000 0.974963 5100 0.974963 5200 0.974963 5300 0.974963 5400 0.974963 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.653903 100 0.680412 200 0.712813 300 0.727541 400 0.751105 500 0.768778 600 0.786451 700 0.801178 800 0.81296 900 0.824742 1000 0.842415 1100 0.857143 1200 0.857143 1300 0.865979 1400 0.874816 1500 0.883652 1600 0.889543 1700 0.895434 1800 0.904271 1900 0.916053 2000 0.92489 2100 0.933726 2200 0.942563 2300 0.942563 2400 0.945508 2500 0.945508 2600 0.948454 2700 0.948454 2800 0.951399 2900 0.951399 3000 0.951399 3100 0.951399 3200 0.954345 3300 0.954345 3400 0.954345 3500 0.95729 3600 0.960236 3700 0.960236 3800 0.963181 3900 0.963181 4000 0.963181 4100 0.963181 4200 0.966127 4300 0.966127 4400 0.972018 4500 0.972018 4600 0.972018 4700 0.972018 4800 0.972018 4900 0.972018 5000 0.972018 5100 0.972018 5200 0.972018 5300 0.972018 5400 0.972018 5500 0.972018 5600 0.972018 5700 0.972018 5800 0.972018 5900 0.972018 6000 0.972018 6100 0.972018 6200 0.972018 6300 0.972018 6400 0.972018 6500 0.972018 6600 0.972018 6700 0.972018 6800 0.972018 6900 0.972018 7000 0.972018 7100 0.972018 7200 0.972018 7300 0.972018 7400 0.972018 7500 0.972018 7600 0.972018 7700 0.972018 7800 0.972018 7900 0.972018 8000 0.972018 8100 0.972018 8200 0.972018 8300 0.972018 8400 0.972018 8500 0.972018 8600 0.972018 8700 0.972018 8800 0.972018 8900 0.972018 9000 0.972018 9100 0.972018 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.509573 100 0.544919 200 0.589102 300 0.624448 400 0.642121 500 0.665685 600 0.689249 700 0.718704 800 0.751105 900 0.774669 1000 0.801178 1100 0.824742 1200 0.83947 1300 0.848306 1400 0.863034 1500 0.868925 1600 0.877761 1700 0.883652 1800 0.892489 1900 0.901325 2000 0.916053 2100 0.921944 2200 0.92489 2300 0.927835 2400 0.933726 2500 0.933726 2600 0.939617 2700 0.942563 2800 0.942563 2900 0.942563 3000 0.942563 3100 0.945508 3200 0.948454 3300 0.951399 3400 0.951399 3500 0.954345 3600 0.95729 3700 0.95729 3800 0.960236 3900 0.960236 4000 0.963181 4100 0.963181 4200 0.966127 4300 0.966127 4400 0.966127 4500 0.966127 4600 0.966127 4700 0.966127 4800 0.966127 4900 0.966127 5000 0.966127 5100 0.966127 5200 0.966127 5300 0.966127 5400 0.966127 5500 0.966127 5600 0.966127 5700 0.966127 5800 0.966127 5900 0.969072 6000 0.969072 6100 0.969072 6200 0.969072 6300 0.969072 6400 0.969072 6500 0.969072 6600 0.972018 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.474227 100 0.521355 200 0.565538 300 0.597938 400 0.627393 500 0.656848 600 0.686303 700 0.718704 800 0.748159 900 0.768778 1000 0.795287 1100 0.815906 1200 0.818851 1300 0.83947 1400 0.851252 1500 0.857143 1600 0.865979 1700 0.886598 1800 0.89838 1900 0.916053 2000 0.921944 2100 0.930781 2200 0.930781 2300 0.930781 2400 0.930781 2500 0.933726 2600 0.936672 2700 0.939617 2800 0.948454 2900 0.951399 3000 0.951399 3100 0.954345 3200 0.954345 3300 0.954345 3400 0.954345 3500 0.960236 3600 0.963181 3700 0.963181 3800 0.969072 3900 0.972018 4000 0.972018 4100 0.972018 4200 0.972018 4300 0.972018 4400 0.972018 4500 0.972018 4600 0.972018 4700 0.972018 4800 0.972018 4900 0.972018 5000 0.974963 5100 0.974963 5200 0.974963 5300 0.974963 5400 0.974963 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.359352 100 0.421208 200 0.477172 300 0.533137 400 0.586156 500 0.621502 600 0.66863 700 0.69514 800 0.712813 900 0.745214 1000 0.768778 1100 0.801178 1200 0.807069 1300 0.824742 1400 0.836524 1500 0.865979 1600 0.87187 1700 0.886598 1800 0.889543 1900 0.910162 2000 0.913108 2100 0.916053 2200 0.930781 2300 0.933726 2400 0.933726 2500 0.939617 2600 0.939617 2700 0.942563 2800 0.942563 2900 0.945508 3000 0.948454 3100 0.948454 3200 0.951399 3300 0.954345 3400 0.954345 3500 0.954345 3600 0.954345 3700 0.963181 3800 0.966127 3900 0.966127 4000 0.969072 4100 0.969072 4200 0.972018 4300 0.972018 4400 0.972018 4500 0.972018 4600 0.972018 4700 0.972018 4800 0.972018 4900 0.972018 5000 0.972018 5100 0.974963 5200 0.974963 5300 0.974963 5400 0.974963 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.303387 100 0.362297 200 0.421208 300 0.468336 400 0.521355 500 0.57732 600 0.618557 700 0.662739 800 0.701031 900 0.727541 1000 0.751105 1100 0.777614 1200 0.804124 1300 0.830633 1400 0.851252 1500 0.860088 1600 0.87187 1700 0.874816 1800 0.886598 1900 0.892489 2000 0.904271 2100 0.910162 2200 0.916053 2300 0.92489 2400 0.927835 2500 0.933726 2600 0.945508 2700 0.945508 2800 0.945508 2900 0.945508 3000 0.945508 3100 0.95729 3200 0.960236 3300 0.963181 3400 0.966127 3500 0.966127 3600 0.966127 3700 0.969072 3800 0.969072 3900 0.969072 4000 0.969072 4100 0.969072 4200 0.969072 4300 0.969072 4400 0.969072 4500 0.969072 4600 0.969072 4700 0.969072 4800 0.969072 4900 0.972018 5000 0.974963 5100 0.974963 5200 0.974963 5300 0.974963 5400 0.974963 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.188513 100 0.257732 200 0.32106 300 0.354934 400 0.405007 500 0.452135 600 0.500736 700 0.53461 800 0.584683 900 0.633284 1000 0.671576 1100 0.693667 1200 0.73785 1300 0.752577 1400 0.762887 1500 0.804124 1600 0.81296 1700 0.830633 1800 0.845361 1900 0.863034 2000 0.867452 2100 0.873343 2200 0.885125 2300 0.892489 2400 0.899853 2500 0.905744 2600 0.910162 2700 0.91458 2800 0.923417 2900 0.926362 3000 0.935199 3100 0.94109 3200 0.949926 3300 0.949926 3400 0.954345 3500 0.954345 3600 0.95729 3700 0.966127 3800 0.969072 3900 0.969072 4000 0.972018 4100 0.972018 4200 0.972018 4300 0.972018 4400 0.972018 4500 0.972018 4600 0.972018 4700 0.972018 4800 0.972018 4900 0.972018 5000 0.972018 5100 0.972018 5200 0.972018 5300 0.972018 5400 0.972018 5500 0.972018 5600 0.972018 5700 0.972018 5800 0.972018 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.164948 100 0.24595 200 0.325479 300 0.405007 400 0.44919 500 0.481591 600 0.533137 700 0.565538 800 0.606775 900 0.646539 1000 0.673049 1100 0.705449 1200 0.746686 1300 0.768778 1400 0.793814 1500 0.814433 1600 0.835052 1700 0.849779 1800 0.861561 1900 0.879234 2000 0.885125 2100 0.892489 2200 0.892489 2300 0.901325 2400 0.905744 2500 0.908689 2600 0.910162 2700 0.916053 2800 0.921944 2900 0.927835 3000 0.930781 3100 0.933726 3200 0.939617 3300 0.948454 3400 0.954345 3500 0.95729 3600 0.960236 3700 0.960236 3800 0.960236 3900 0.960236 4000 0.960236 4100 0.960236 4200 0.966127 4300 0.966127 4400 0.966127 4500 0.966127 4600 0.966127 4700 0.969072 4800 0.969072 4900 0.969072 5000 0.972018 5100 0.972018 5200 0.972018 5300 0.972018 5400 0.972018 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.150221 100 0.232695 200 0.300442 300 0.353461 400 0.400589 500 0.450663 600 0.500736 700 0.547865 800 0.597938 900 0.633284 1000 0.665685 1100 0.69514 1200 0.718704 1300 0.742268 1400 0.765832 1500 0.783505 1600 0.810015 1700 0.830633 1800 0.851252 1900 0.854197 2000 0.860088 2100 0.87187 2200 0.883652 2300 0.904271 2400 0.907216 2500 0.916053 2600 0.918999 2700 0.92489 2800 0.939617 2900 0.939617 3000 0.942563 3100 0.948454 3200 0.948454 3300 0.948454 3400 0.951399 3500 0.954345 3600 0.963181 3700 0.966127 3800 0.966127 3900 0.966127 4000 0.966127 4100 0.969072 4200 0.969072 4300 0.969072 4400 0.969072 4500 0.969072 4600 0.969072 4700 0.969072 4800 0.969072 4900 0.972018 5000 0.972018 5100 0.972018 5200 0.972018 5300 0.972018 5400 0.974963 5500 0.974963 5600 0.974963 5700 0.974963 5800 0.974963 5900 0.974963 6000 0.974963 6100 0.974963 6200 0.974963 6300 0.974963 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
0 0.114875 100 0.17673 200 0.251841 300 0.291605 400 0.343152 500 0.396171 600 0.440353 700 0.490427 800 0.539028 900 0.574374 1000 0.606775 1100 0.648012 1200 0.683358 1300 0.71134 1400 0.721649 1500 0.762887 1600 0.789396 1700 0.811487 1800 0.827688 1900 0.832106 2000 0.837997 2100 0.851252 2200 0.860088 2300 0.87187 2400 0.880707 2500 0.901325 2600 0.901325 2700 0.911635 2800 0.929308 2900 0.933726 3000 0.942563 3100 0.942563 3200 0.945508 3300 0.948454 3400 0.951399 3500 0.951399 3600 0.95729 3700 0.95729 3800 0.95729 3900 0.960236 4000 0.960236 4100 0.966127 4200 0.966127 4300 0.966127 4400 0.969072 4500 0.969072 4600 0.969072 4700 0.969072 4800 0.970545 4900 0.970545 5000 0.970545 5100 0.970545 5200 0.970545 5300 0.970545 5400 0.970545 5500 0.970545 5600 0.97349 5700 0.97349 5800 0.97349 5900 0.97349 6000 0.97349 6100 0.97349 6200 0.97349 6300 0.97349 6400 0.974963 6500 0.974963 6600 0.974963 6700 0.974963 6800 0.974963 6900 0.974963 7000 0.974963 7100 0.974963 7200 0.974963 7300 0.974963 7400 0.974963 7500 0.974963 7600 0.974963 7700 0.974963 7800 0.974963 7900 0.974963 8000 0.974963 8100 0.974963 8200 0.974963 8300 0.974963 8400 0.974963 8500 0.974963 8600 0.974963 8700 0.974963 8800 0.974963 8900 0.974963 9000 0.974963 9100 0.974963 9200 0.974963 9300 0.974963 9400 0.974963 9500 0.974963 9600 0.974963 9700 0.974963 9800 0.974963 9900 0.974963 
